ShipmentID,ProductID,WarehouseID,Carrier,ShipDate,RequestedDate,DeliveredDate,Qty,Revenue,FreightCost,OnTimeFlag,TransitDays
81111,103,2,GroundCo,2024-08-29,2024-09-04,2024-09-05,50,37.5,1.15,0,7
81112,102,2,GroundCo,2024-08-29,2024-09-02,2024-09-03,25,40.0,1.67,0,5
81113,105,4,GroundCo,2024-08-29,2024-09-02,2024-09-02,25,162.5,6.13,1,4
81114,109,1,RegionalX,2024-08-29,2024-09-02,2024-08-31,75,900.0,35.11,1,2
81115,108,3,AirFast,2024-08-30,2024-09-02,2024-08-31,10,54.0,3.18,1,1
81116,113,4,GroundCo,2024-08-30,2024-09-05,2024-09-04,75,221.25,7.56,1,5
81117,115,3,RegionalX,2024-08-30,2024-09-04,2024-09-09,50,349.5,13.39,0,10
81118,108,3,RegionalX,2024-08-31,2024-09-04,2024-09-03,40,216.0,8.61,1,3
81119,112,2,GroundCo,2024-08-31,2024-09-04,2024-09-04,20,315.0,11.56,1,4
81120,108,3,AirFast,2024-08-31,2024-09-02,2024-09-01,100,540.0,38.79,1,1
81121,103,4,GroundCo,2024-08-31,2024-09-04,2024-09-04,10,7.5,0.26,1,4
81122,111,2,GroundCo,2024-08-31,2024-09-05,2024-09-05,10,95.0,3.88,1,5
81123,110,2,GroundCo,2024-09-01,2024-09-06,2024-09-05,10,82.5,2.66,1,4
81124,101,4,GroundCo,2024-09-01,2024-09-07,2024-09-04,25,30.0,1.04,1,3
81125,112,4,GroundCo,2024-09-01,2024-09-05,2024-09-06,100,1575.0,46.47,0,5
81126,102,1,AirFast,2024-09-01,2024-09-03,2024-09-02,75,120.0,7.95,1,1
81127,113,2,GroundCo,2024-09-02,2024-09-07,2024-09-06,10,29.5,0.95,1,4
81128,111,4,RegionalX,2024-09-02,2024-09-05,2024-09-05,50,475.0,22.52,1,3
81129,113,2,GroundCo,2024-09-02,2024-09-06,2024-09-06,40,118.0,3.43,1,4
81130,104,3,RegionalX,2024-09-02,2024-09-06,2024-09-05,100,45.0,1.49,1,3
81131,109,3,RegionalX,2024-09-02,2024-09-07,2024-09-04,25,300.0,18.04,1,2
81132,113,2,RegionalX,2024-09-02,2024-09-05,2024-09-04,50,147.5,5.55,1,2
81133,115,1,GroundCo,2024-09-03,2024-09-08,2024-09-08,10,69.9,2.21,1,5
81134,109,4,GroundCo,2024-09-03,2024-09-08,2024-09-07,75,900.0,40.12,1,4
81135,113,3,RegionalX,2024-09-03,2024-09-06,2024-09-05,25,73.75,2.97,1,2
81136,106,3,RegionalX,2024-09-03,2024-09-08,2024-09-06,40,396.0,21.73,1,3
81137,108,3,RegionalX,2024-09-03,2024-09-06,2024-09-07,50,270.0,10.06,0,4
81138,115,1,GroundCo,2024-09-03,2024-09-09,2024-09-08,10,69.9,2.76,1,5
81139,104,4,GroundCo,2024-09-04,2024-09-08,2024-09-07,100,45.0,0.87,1,3
81140,101,1,RegionalX,2024-09-04,2024-09-08,2024-09-07,100,120.0,5.94,1,3
81141,103,4,RegionalX,2024-09-04,2024-09-07,2024-09-07,50,37.5,1.07,1,3
81142,105,4,GroundCo,2024-09-04,2024-09-10,2024-09-07,75,487.5,17.22,1,3
81143,106,1,GroundCo,2024-09-04,2024-09-09,2024-09-08,100,990.0,29.61,1,4
81144,109,1,RegionalX,2024-09-05,2024-09-09,2024-09-08,75,900.0,46.68,1,3
81145,113,1,RegionalX,2024-09-05,2024-09-10,2024-09-07,25,73.75,3.3,1,2
81146,101,2,GroundCo,2024-09-05,2024-09-09,2024-09-10,10,12.0,0.35,0,5
81147,112,2,GroundCo,2024-09-05,2024-09-10,2024-09-09,25,393.75,13.61,1,4
81148,102,4,GroundCo,2024-09-05,2024-09-11,2024-09-09,10,16.0,0.63,1,4
81149,109,1,RegionalX,2024-09-05,2024-09-08,2024-09-08,40,480.0,20.56,1,3
81150,111,1,GroundCo,2024-09-06,2024-09-12,2024-09-09,100,950.0,25.45,1,3
81151,113,2,AirFast,2024-09-06,2024-09-07,2024-09-07,100,295.0,17.74,1,1
81152,111,4,GroundCo,2024-09-06,2024-09-11,2024-09-11,100,950.0,35.88,1,5
81153,109,1,GroundCo,2024-09-07,2024-09-11,2024-09-12,50,600.0,23.53,0,5
81154,106,1,RegionalX,2024-09-07,2024-09-12,2024-09-09,25,247.5,10.61,1,2
81155,103,1,AirFast,2024-09-07,2024-09-10,2024-09-09,75,56.25,3.11,1,2
81156,107,2,RegionalX,2024-09-07,2024-09-12,2024-09-09,100,380.0,14.45,1,2
81157,105,4,GroundCo,2024-09-07,2024-09-12,2024-09-12,25,162.5,6.74,1,5
81158,111,4,GroundCo,2024-09-07,2024-09-11,2024-09-10,10,95.0,3.63,1,3
81159,104,3,RegionalX,2024-09-08,2024-09-11,2024-09-11,75,33.75,0.92,1,3
81160,101,2,RegionalX,2024-09-08,2024-09-12,2024-09-10,100,120.0,4.77,1,2
81161,104,2,RegionalX,2024-09-08,2024-09-12,2024-09-16,20,9.0,0.29,0,8
81162,108,4,RegionalX,2024-09-08,2024-09-12,2024-09-12,20,108.0,4.24,1,4
81163,102,1,RegionalX,2024-09-09,2024-09-12,2024-09-11,100,160.0,8.75,1,2
81164,115,1,GroundCo,2024-09-09,2024-09-15,2024-09-12,40,279.6,7.81,1,3
81165,106,2,RegionalX,2024-09-09,2024-09-14,2024-09-11,40,396.0,15.98,1,2
81166,111,1,GroundCo,2024-09-09,2024-09-13,2024-09-13,10,95.0,3.19,1,4
81167,102,1,RegionalX,2024-09-10,2024-09-13,2024-09-12,40,64.0,3.2,1,2
81168,108,3,GroundCo,2024-09-10,2024-09-16,2024-09-15,75,405.0,15.47,1,5
81169,104,1,GroundCo,2024-09-10,2024-09-14,2024-09-14,40,18.0,0.49,1,4
81170,107,2,AirFast,2024-09-10,2024-09-11,2024-09-11,50,190.0,14.55,1,1
81171,104,3,GroundCo,2024-09-11,2024-09-15,2024-09-15,25,11.25,0.3,1,4
81172,111,1,RegionalX,2024-09-11,2024-09-15,2024-09-15,100,950.0,40.47,1,4
81173,104,1,GroundCo,2024-09-11,2024-09-17,2024-09-15,10,4.5,0.11,1,4
81174,106,3,RegionalX,2024-09-11,2024-09-14,2024-09-15,50,495.0,20.68,0,4
81175,103,4,GroundCo,2024-09-11,2024-09-16,2024-09-16,25,18.75,0.59,1,5
81176,108,4,GroundCo,2024-09-11,2024-09-15,2024-09-14,40,216.0,6.96,1,3
81177,111,4,GroundCo,2024-09-12,2024-09-18,2024-09-15,50,475.0,15.06,1,3
81178,115,2,RegionalX,2024-09-12,2024-09-17,2024-09-14,50,349.5,17.62,1,2
81179,110,2,AirFast,2024-09-12,2024-09-13,2024-09-13,100,825.0,48.56,1,1
81180,107,1,AirFast,2024-09-12,2024-09-13,2024-09-14,50,190.0,10.11,0,2
81181,115,2,RegionalX,2024-09-12,2024-09-17,2024-09-15,75,524.25,18.51,1,3
81182,109,4,GroundCo,2024-09-13,2024-09-18,2024-09-17,100,1200.0,52.87,1,4
81183,112,1,GroundCo,2024-09-13,2024-09-18,2024-09-18,75,1181.25,52.4,1,5
81184,104,1,AirFast,2024-09-13,2024-09-14,2024-09-14,50,22.5,1.2,1,1
81185,105,2,RegionalX,2024-09-13,2024-09-16,2024-09-15,25,162.5,8.37,1,2
81186,104,1,GroundCo,2024-09-13,2024-09-17,2024-09-18,25,11.25,0.21,0,5
81187,108,1,GroundCo,2024-09-14,2024-09-20,2024-09-19,25,135.0,4.94,1,5
81188,106,4,GroundCo,2024-09-14,2024-09-19,2024-09-18,25,247.5,9.5,1,4
81189,110,1,RegionalX,2024-09-14,2024-09-18,2024-09-16,10,82.5,3.19,1,2
81190,108,4,RegionalX,2024-09-14,2024-09-17,2024-09-18,100,540.0,24.98,0,4
81191,106,4,AirFast,2024-09-14,2024-09-15,2024-09-15,40,396.0,29.63,1,1
81192,102,2,RegionalX,2024-09-15,2024-09-20,2024-09-18,75,120.0,5.1,1,3
81193,106,2,RegionalX,2024-09-15,2024-09-18,2024-09-19,40,396.0,20.21,0,4
81194,114,4,GroundCo,2024-09-15,2024-09-19,2024-09-18,40,184.0,6.14,1,3
81195,115,4,GroundCo,2024-09-16,2024-09-21,2024-09-21,20,139.8,4.57,1,5
81196,115,1,GroundCo,2024-09-16,2024-09-22,2024-09-19,10,69.9,2.88,1,3
81197,105,2,GroundCo,2024-09-16,2024-09-21,2024-09-21,50,325.0,9.21,1,5
81198,104,4,GroundCo,2024-09-17,2024-09-22,2024-09-22,10,4.5,0.13,1,5
81199,113,4,GroundCo,2024-09-17,2024-09-21,2024-09-22,20,59.0,1.86,0,5
81200,108,2,RegionalX,2024-09-17,2024-09-22,2024-09-23,100,540.0,19.14,0,6
81201,103,1,GroundCo,2024-09-18,2024-09-24,2024-09-23,25,18.75,0.53,1,5
81202,112,3,RegionalX,2024-09-18,2024-09-22,2024-09-21,10,157.5,7.13,1,3
81203,112,4,GroundCo,2024-09-18,2024-09-23,2024-09-23,10,157.5,5.48,1,5
81204,107,2,AirFast,2024-09-18,2024-09-19,2024-09-19,20,76.0,5.47,1,1
81205,108,3,RegionalX,2024-09-19,2024-09-22,2024-09-24,40,216.0,9.82,0,5
81206,102,1,GroundCo,2024-09-19,2024-09-24,2024-09-24,20,32.0,1.09,1,5
81207,106,1,GroundCo,2024-09-19,2024-09-23,2024-09-23,10,99.0,3.72,1,4
81208,101,3,RegionalX,2024-09-19,2024-09-23,2024-09-22,20,24.0,1.2,1,3
81209,111,4,GroundCo,2024-09-20,2024-09-24,2024-09-25,20,190.0,6.92,0,5
81210,109,1,GroundCo,2024-09-20,2024-09-26,2024-09-23,20,240.0,9.35,1,3
81211,102,2,GroundCo,2024-09-20,2024-09-25,2024-09-24,100,160.0,6.98,1,4
81212,114,3,GroundCo,2024-09-20,2024-09-25,2024-09-24,100,460.0,16.66,1,4
81213,104,3,GroundCo,2024-09-21,2024-09-25,2024-09-24,50,22.5,0.52,1,3
81214,113,4,RegionalX,2024-09-21,2024-09-26,2024-09-25,100,295.0,11.27,1,4
81215,108,1,GroundCo,2024-09-21,2024-09-26,2024-09-24,10,54.0,2.07,1,3
81216,113,1,GroundCo,2024-09-22,2024-09-27,2024-09-26,40,118.0,3.24,1,4
81217,109,3,AirFast,2024-09-22,2024-09-24,2024-09-23,100,1200.0,111.39,1,1
81218,114,2,GroundCo,2024-09-22,2024-09-28,2024-09-26,10,46.0,1.49,1,4
81219,110,1,GroundCo,2024-09-22,2024-09-27,2024-09-27,25,206.25,7.27,1,5
81220,115,3,AirFast,2024-09-23,2024-09-24,2024-09-24,50,349.5,21.64,1,1
81221,106,4,GroundCo,2024-09-23,2024-09-28,2024-09-26,50,495.0,20.13,1,3
81222,115,2,RegionalX,2024-09-23,2024-09-27,2024-09-27,75,524.25,21.15,1,4
81223,109,3,GroundCo,2024-09-23,2024-09-29,2024-09-26,40,480.0,20.92,1,3
81224,115,3,RegionalX,2024-09-23,2024-09-28,2024-09-26,20,139.8,5.13,1,3
81225,106,2,GroundCo,2024-09-24,2024-09-29,2024-10-03,75,742.5,27.25,0,9
81226,103,3,RegionalX,2024-09-24,2024-09-27,2024-10-02,25,18.75,0.81,0,8
81227,101,1,GroundCo,2024-09-24,2024-09-29,2024-09-29,25,30.0,1.09,1,5
81228,105,4,GroundCo,2024-09-24,2024-09-29,2024-09-28,10,65.0,2.31,1,4
81229,108,4,GroundCo,2024-09-24,2024-09-28,2024-09-28,10,54.0,2.12,1,4
81230,101,1,RegionalX,2024-09-24,2024-09-27,2024-09-27,25,30.0,1.08,1,3
81231,115,4,GroundCo,2024-09-25,2024-10-01,2024-09-28,75,524.25,16.71,1,3
81232,110,3,GroundCo,2024-09-25,2024-09-29,2024-09-30,20,165.0,5.97,0,5
81233,105,3,RegionalX,2024-09-25,2024-09-28,2024-09-28,20,130.0,6.2,1,3
81234,113,4,GroundCo,2024-09-26,2024-09-30,2024-10-01,50,147.5,4.61,0,5
81235,110,3,RegionalX,2024-09-26,2024-09-29,2024-09-29,10,82.5,3.13,1,3
81236,108,2,AirFast,2024-09-26,2024-09-28,2024-09-27,20,108.0,8.58,1,1
81237,107,4,GroundCo,2024-09-26,2024-09-30,2024-09-30,20,76.0,2.77,1,4
81238,103,4,RegionalX,2024-09-27,2024-10-01,2024-09-30,100,75.0,2.26,1,3
81239,111,4,GroundCo,2024-09-27,2024-10-02,2024-10-01,50,475.0,16.33,1,4
81240,107,4,RegionalX,2024-09-27,2024-09-30,2024-10-01,25,95.0,4.57,0,4
81241,111,4,GroundCo,2024-09-27,2024-10-01,2024-10-01,40,380.0,12.43,1,4
81242,104,3,AirFast,2024-09-27,2024-09-30,2024-09-28,40,18.0,0.96,1,1
81243,110,2,RegionalX,2024-09-27,2024-10-01,2024-09-29,10,82.5,3.42,1,2
81244,106,4,GroundCo,2024-09-28,2024-10-04,2024-10-02,40,396.0,11.49,1,4
81245,105,3,GroundCo,2024-09-28,2024-10-03,2024-10-01,25,162.5,4.78,1,3
81246,110,2,RegionalX,2024-09-28,2024-10-02,2024-09-30,40,330.0,11.62,1,2
81247,115,2,GroundCo,2024-09-28,2024-10-04,2024-10-01,75,524.25,18.33,1,3
81248,105,4,GroundCo,2024-09-28,2024-10-03,2024-10-01,20,130.0,3.84,1,3
81249,103,1,GroundCo,2024-09-29,2024-10-05,2024-10-04,10,7.5,0.24,1,5
81250,114,2,GroundCo,2024-09-29,2024-10-04,2024-10-02,40,184.0,4.53,1,3
81251,104,1,GroundCo,2024-09-29,2024-10-04,2024-10-02,10,4.5,0.11,1,3
81252,113,4,GroundCo,2024-09-29,2024-10-05,2024-10-04,25,73.75,2.69,1,5
81253,104,1,GroundCo,2024-09-29,2024-10-04,2024-10-02,20,9.0,0.21,1,3
81254,107,2,GroundCo,2024-09-30,2024-10-04,2024-10-03,40,152.0,5.91,1,3
81255,114,3,RegionalX,2024-09-30,2024-10-04,2024-10-02,25,115.0,5.05,1,2
81256,112,2,GroundCo,2024-09-30,2024-10-04,2024-10-04,50,787.5,24.3,1,4
81257,108,4,RegionalX,2024-10-01,2024-10-06,2024-10-04,40,216.0,11.2,1,3
81258,108,3,RegionalX,2024-10-01,2024-10-06,2024-10-04,50,270.0,13.23,1,3
81259,109,4,GroundCo,2024-10-01,2024-10-06,2024-10-04,100,1200.0,40.66,1,3
81260,110,3,RegionalX,2024-10-01,2024-10-06,2024-10-04,10,82.5,3.4,1,3
81261,106,1,GroundCo,2024-10-01,2024-10-05,2024-10-06,20,198.0,7.99,0,5
81262,114,2,RegionalX,2024-10-02,2024-10-06,2024-10-04,25,115.0,5.47,1,2
81263,115,4,GroundCo,2024-10-02,2024-10-07,2024-10-06,40,279.6,11.42,1,4
81264,108,2,GroundCo,2024-10-02,2024-10-06,2024-10-07,10,54.0,1.71,0,5
81265,101,3,GroundCo,2024-10-02,2024-10-08,2024-10-05,40,48.0,1.76,1,3
81266,106,4,GroundCo,2024-10-02,2024-10-07,2024-10-06,100,990.0,30.49,1,4
81267,115,2,GroundCo,2024-10-02,2024-10-06,2024-10-07,10,69.9,2.15,0,5
81268,109,2,RegionalX,2024-10-03,2024-10-06,2024-10-06,25,300.0,16.86,1,3
81269,108,3,RegionalX,2024-10-03,2024-10-07,2024-10-07,25,135.0,6.15,1,4
81270,115,4,RegionalX,2024-10-03,2024-10-08,2024-10-07,40,279.6,13.39,1,4
81271,103,4,GroundCo,2024-10-04,2024-10-09,2024-10-09,75,56.25,1.4,1,5
81272,103,2,GroundCo,2024-10-04,2024-10-09,2024-10-07,40,30.0,0.66,1,3
81273,101,2,GroundCo,2024-10-04,2024-10-08,2024-10-07,50,60.0,2.03,1,3
81274,115,2,GroundCo,2024-10-05,2024-10-09,2024-10-09,10,69.9,2.68,1,4
81275,113,1,GroundCo,2024-10-05,2024-10-11,2024-10-08,20,59.0,1.93,1,3
81276,113,3,RegionalX,2024-10-05,2024-10-09,2024-10-12,25,73.75,2.89,0,7
81277,109,3,RegionalX,2024-10-05,2024-10-10,2024-10-09,25,300.0,17.12,1,4
81278,110,3,RegionalX,2024-10-05,2024-10-08,2024-10-07,100,825.0,34.96,1,2
81279,106,3,GroundCo,2024-10-06,2024-10-11,2024-10-11,75,742.5,24.23,1,5
81280,114,3,GroundCo,2024-10-06,2024-10-12,2024-10-09,20,92.0,3.47,1,3
81281,104,4,AirFast,2024-10-06,2024-10-09,2024-10-07,10,4.5,0.21,1,1
81282,107,4,RegionalX,2024-10-06,2024-10-09,2024-10-10,25,95.0,3.9,0,4
81283,115,1,RegionalX,2024-10-06,2024-10-10,2024-10-09,10,69.9,2.52,1,3
81284,101,3,AirFast,2024-10-07,2024-10-09,2024-10-08,10,12.0,1.06,1,1
81285,107,2,GroundCo,2024-10-07,2024-10-11,2024-10-12,100,380.0,14.43,0,5
81286,106,2,RegionalX,2024-10-07,2024-10-11,2024-10-09,50,495.0,17.87,1,2
81287,113,1,GroundCo,2024-10-07,2024-10-12,2024-10-12,40,118.0,3.82,1,5
81288,101,1,GroundCo,2024-10-07,2024-10-11,2024-10-11,10,12.0,0.46,1,4
81289,115,3,RegionalX,2024-10-07,2024-10-10,2024-10-10,10,69.9,2.77,1,3
81290,110,1,AirFast,2024-10-08,2024-10-09,2024-10-09,50,412.5,34.5,1,1
81291,115,4,RegionalX,2024-10-08,2024-10-11,2024-10-11,40,279.6,12.74,1,3
81292,109,1,RegionalX,2024-10-08,2024-10-11,2024-10-12,25,300.0,17.24,0,4
81293,111,1,GroundCo,2024-10-09,2024-10-15,2024-10-13,20,190.0,7.6,1,4
81294,111,2,RegionalX,2024-10-09,2024-10-13,2024-10-13,100,950.0,36.94,1,4
81295,111,4,GroundCo,2024-10-09,2024-10-14,2024-10-12,20,190.0,5.71,1,3
81296,103,2,GroundCo,2024-10-09,2024-10-15,2024-10-12,10,7.5,0.17,1,3
81297,103,2,RegionalX,2024-10-10,2024-10-14,2024-10-14,25,18.75,0.57,1,4
81298,108,4,GroundCo,2024-10-10,2024-10-16,2024-10-21,75,405.0,15.72,0,11
81299,105,2,AirFast,2024-10-10,2024-10-11,2024-10-11,75,487.5,29.63,1,1
81300,102,1,GroundCo,2024-10-10,2024-10-15,2024-10-14,100,160.0,5.67,1,4
81301,107,3,GroundCo,2024-10-10,2024-10-15,2024-10-15,100,380.0,12.13,1,5
81302,106,2,GroundCo,2024-10-10,2024-10-14,2024-10-18,100,990.0,28.78,0,8
81303,103,1,RegionalX,2024-10-11,2024-10-16,2024-10-14,20,15.0,0.63,1,3
81304,112,2,GroundCo,2024-10-11,2024-10-15,2024-10-16,100,1575.0,54.4,0,5
81305,110,3,GroundCo,2024-10-11,2024-10-16,2024-10-16,10,82.5,2.48,1,5
81306,103,3,RegionalX,2024-10-11,2024-10-16,2024-10-14,100,75.0,2.66,1,3
81307,115,2,GroundCo,2024-10-11,2024-10-15,2024-10-16,75,524.25,18.9,0,5
81308,109,4,GroundCo,2024-10-12,2024-10-16,2024-10-17,25,300.0,14.43,0,5
81309,102,4,RegionalX,2024-10-12,2024-10-16,2024-10-16,40,64.0,2.99,1,4
81310,115,3,RegionalX,2024-10-12,2024-10-16,2024-10-16,20,139.8,7.05,1,4
81311,114,2,RegionalX,2024-10-12,2024-10-16,2024-10-14,50,230.0,9.32,1,2
81312,101,2,AirFast,2024-10-12,2024-10-13,2024-10-13,40,48.0,2.77,1,1
81313,113,3,GroundCo,2024-10-13,2024-10-18,2024-10-18,50,147.5,5.09,1,5
81314,111,3,RegionalX,2024-10-13,2024-10-16,2024-10-17,75,712.5,26.35,0,4
81315,111,3,RegionalX,2024-10-13,2024-10-16,2024-10-16,100,950.0,41.86,1,3
81316,103,2,GroundCo,2024-10-14,2024-10-18,2024-10-17,40,30.0,1.02,1,3
81317,101,1,GroundCo,2024-10-14,2024-10-20,2024-10-19,75,90.0,2.84,1,5
81318,105,4,GroundCo,2024-10-14,2024-10-18,2024-10-18,40,260.0,7.13,1,4
81319,115,3,GroundCo,2024-10-14,2024-10-20,2024-10-17,50,349.5,9.64,1,3
81320,103,1,RegionalX,2024-10-14,2024-10-17,2024-10-17,10,7.5,0.32,1,3
81321,113,4,GroundCo,2024-10-15,2024-10-21,2024-10-18,50,147.5,4.42,1,3
81322,110,3,RegionalX,2024-10-15,2024-10-18,2024-10-18,25,206.25,10.34,1,3
81323,109,3,RegionalX,2024-10-15,2024-10-18,2024-10-20,50,600.0,24.55,0,5
81324,109,2,GroundCo,2024-10-16,2024-10-22,2024-10-20,100,1200.0,55.2,1,4
81325,113,4,GroundCo,2024-10-16,2024-10-21,2024-10-19,50,147.5,4.72,1,3
81326,108,1,AirFast,2024-10-16,2024-10-17,2024-10-17,75,405.0,30.58,1,1
81327,108,4,GroundCo,2024-10-16,2024-10-20,2024-10-19,25,135.0,4.62,1,3
81328,110,3,GroundCo,2024-10-17,2024-10-22,2024-10-21,75,618.75,24.23,1,4
81329,101,3,RegionalX,2024-10-17,2024-10-20,2024-10-21,10,12.0,0.53,0,4
81330,113,1,RegionalX,2024-10-17,2024-10-21,2024-10-21,40,118.0,4.94,1,4
81331,102,1,RegionalX,2024-10-18,2024-10-22,2024-10-22,75,120.0,6.24,1,4
81332,105,1,RegionalX,2024-10-18,2024-10-22,2024-10-20,10,65.0,3.01,1,2
81333,114,4,AirFast,2024-10-18,2024-10-20,2024-10-19,25,115.0,9.46,1,1
81334,106,1,GroundCo,2024-10-18,2024-10-23,2024-10-21,75,742.5,32.91,1,3
81335,106,2,RegionalX,2024-10-18,2024-10-21,2024-10-26,100,990.0,46.74,0,8
81336,106,1,GroundCo,2024-10-19,2024-10-24,2024-10-22,25,247.5,7.58,1,3
81337,104,1,GroundCo,2024-10-19,2024-10-24,2024-10-24,25,11.25,0.29,1,5
81338,115,1,RegionalX,2024-10-19,2024-10-24,2024-10-23,50,349.5,13.64,1,4
81339,102,4,RegionalX,2024-10-20,2024-10-24,2024-10-23,10,16.0,0.58,1,3
81340,106,3,RegionalX,2024-10-20,2024-10-23,2024-10-24,20,198.0,6.82,0,4
81341,115,4,GroundCo,2024-10-20,2024-10-25,2024-10-23,100,699.0,21.44,1,3
81342,110,2,GroundCo,2024-10-20,2024-10-24,2024-10-25,20,165.0,6.33,0,5
81343,102,1,GroundCo,2024-10-20,2024-10-26,2024-10-25,75,120.0,5.27,1,5
81344,107,1,RegionalX,2024-10-21,2024-10-26,2024-10-23,25,95.0,3.92,1,2
81345,104,1,GroundCo,2024-10-21,2024-10-27,2024-10-26,50,22.5,0.47,1,5
81346,103,4,AirFast,2024-10-21,2024-10-24,2024-10-22,40,30.0,1.86,1,1
81347,115,1,RegionalX,2024-10-21,2024-10-26,2024-10-23,25,174.75,9.26,1,2
81348,110,2,RegionalX,2024-10-22,2024-10-25,2024-10-26,75,618.75,28.1,0,4
81349,111,2,GroundCo,2024-10-22,2024-10-26,2024-10-27,10,95.0,3.61,0,5
81350,111,4,GroundCo,2024-10-22,2024-10-27,2024-11-01,20,190.0,4.97,0,10
81351,104,1,RegionalX,2024-10-22,2024-10-26,2024-10-24,10,4.5,0.13,1,2
81352,103,1,RegionalX,2024-10-22,2024-10-26,2024-10-26,25,18.75,0.71,1,4
81353,108,2,RegionalX,2024-10-22,2024-10-25,2024-10-24,20,108.0,5.56,1,2
81354,108,4,AirFast,2024-10-23,2024-10-24,2024-10-24,40,216.0,15.6,1,1
81355,101,1,RegionalX,2024-10-23,2024-10-27,2024-10-25,50,60.0,3.1,1,2
81356,103,3,GroundCo,2024-10-23,2024-10-27,2024-10-28,40,30.0,0.67,0,5
81357,108,3,GroundCo,2024-10-23,2024-10-28,2024-10-27,20,108.0,4.39,1,4
81358,105,2,GroundCo,2024-10-24,2024-10-28,2024-10-27,40,260.0,9.43,1,3
81359,107,2,AirFast,2024-10-24,2024-10-27,2024-10-25,50,190.0,10.77,1,1
81360,112,3,GroundCo,2024-10-24,2024-10-28,2024-10-29,75,1181.25,44.45,0,5
81361,105,4,GroundCo,2024-10-24,2024-10-28,2024-10-28,50,325.0,9.72,1,4
81362,104,2,RegionalX,2024-10-24,2024-10-27,2024-10-26,50,22.5,0.6,1,2
81363,112,4,RegionalX,2024-10-24,2024-10-28,2024-10-26,10,157.5,8.16,1,2
81364,105,3,RegionalX,2024-10-25,2024-10-29,2024-10-29,75,487.5,21.31,1,4
81365,106,1,GroundCo,2024-10-25,2024-10-29,2024-10-29,50,495.0,13.99,1,4
81366,106,3,GroundCo,2024-10-25,2024-10-31,2024-10-28,20,198.0,6.9,1,3
81367,109,1,RegionalX,2024-10-25,2024-10-30,2024-10-27,10,120.0,5.66,1,2
81368,101,2,GroundCo,2024-10-25,2024-10-31,2024-10-30,50,60.0,2.59,1,5
81369,109,4,RegionalX,2024-10-25,2024-10-30,2024-10-28,20,240.0,9.54,1,3
81370,101,4,GroundCo,2024-10-26,2024-11-01,2024-10-30,25,30.0,1.25,1,4
81371,102,3,AirFast,2024-10-26,2024-10-27,2024-10-27,50,80.0,6.9,1,1
81372,109,2,GroundCo,2024-10-26,2024-10-31,2024-10-31,75,900.0,39.78,1,5
81373,112,1,AirFast,2024-10-26,2024-10-27,2024-10-27,40,630.0,39.99,1,1
81374,109,2,AirFast,2024-10-26,2024-10-27,2024-10-27,25,300.0,29.94,1,1
81375,109,2,GroundCo,2024-10-27,2024-11-02,2024-11-01,10,120.0,4.22,1,5
81376,103,2,GroundCo,2024-10-27,2024-11-02,2024-10-30,10,7.5,0.18,1,3
81377,105,4,GroundCo,2024-10-27,2024-10-31,2024-10-30,40,260.0,7.22,1,3
81378,115,2,GroundCo,2024-10-27,2024-11-01,2024-10-31,100,699.0,20.17,1,4
81379,102,2,GroundCo,2024-10-27,2024-10-31,2024-11-01,10,16.0,0.49,0,5
81380,114,4,GroundCo,2024-10-27,2024-10-31,2024-10-30,100,460.0,14.11,1,3
81381,104,2,GroundCo,2024-10-28,2024-11-03,2024-11-02,50,22.5,0.53,1,5
81382,115,3,RegionalX,2024-10-28,2024-11-02,2024-11-01,20,139.8,5.22,1,4
81383,108,4,GroundCo,2024-10-28,2024-11-02,2024-11-01,100,540.0,19.86,1,4
81384,115,1,GroundCo,2024-10-28,2024-11-02,2024-11-01,25,174.75,7.27,1,4
81385,114,1,RegionalX,2024-10-28,2024-10-31,2024-11-01,20,92.0,3.73,0,4
81386,114,1,RegionalX,2024-10-28,2024-11-02,2024-11-01,40,184.0,8.46,1,4
81387,109,2,GroundCo,2024-10-29,2024-11-02,2024-11-01,20,240.0,9.49,1,3
81388,110,1,GroundCo,2024-10-29,2024-11-02,2024-11-03,50,412.5,11.64,0,5
81389,105,3,GroundCo,2024-10-29,2024-11-02,2024-11-02,100,650.0,25.73,1,4
81390,103,2,RegionalX,2024-10-30,2024-11-04,2024-11-02,10,7.5,0.21,1,3
81391,112,1,RegionalX,2024-10-30,2024-11-03,2024-11-02,25,393.75,22.69,1,3
81392,106,1,GroundCo,2024-10-30,2024-11-03,2024-11-04,10,99.0,2.76,0,5
81393,113,1,GroundCo,2024-10-30,2024-11-05,2024-11-04,20,59.0,1.43,1,5
81394,108,1,GroundCo,2024-10-31,2024-11-06,2024-11-05,50,270.0,10.57,1,5
81395,110,1,RegionalX,2024-10-31,2024-11-04,2024-11-02,25,206.25,10.29,1,2
81396,109,3,RegionalX,2024-10-31,2024-11-03,2024-11-02,25,300.0,15.47,1,2
81397,110,4,GroundCo,2024-10-31,2024-11-04,2024-11-04,50,412.5,14.45,1,4
81398,106,4,GroundCo,2024-11-01,2024-11-06,2024-11-04,50,495.0,18.69,1,3
81399,101,3,RegionalX,2024-11-01,2024-11-05,2024-11-03,40,48.0,1.96,1,2
81400,109,3,GroundCo,2024-11-01,2024-11-06,2024-11-04,40,480.0,18.12,1,3
